136,25,255,65,129,26,1,0.78373,45
136,22.5,240,67.5,276,57,1,0.70036,44
131,27.5,260,65,138,26,0,4.8109e-06,43
131,27.5,260,65,138,26,3,0.53359,43
141,25,260,65,195,81,1,0.51691,42
126,22.5,245,62.5,306,47,1,1.0004,41
136,22.5,240,67.5,180,84,1,1.0004,40
136,22.5,255,62.5,129,24,2,0.75039,39
136,27.5,255,67.5,242,71,1,0.53361,38
126,27.5,250,65,145,23,1,0.75036,37
126,22.5,240,65,228,68,1,0.68366,36
121,27.5,255,62.5,151,21,2,0.7837,35
141,27.5,260,67.5,162,23,1,0.73368,34
136,25,260,62.5,273,59,2,0.78372,33
121,25,250,62.5,188,78,1,0.38362,32
141,25,260,65,120,29,1,0.65039,31
136,27.5,260,65,247,68,1,0.40026,30
126,27.5,260,62.5,325,47,3,0.46695,29
121,22.5,245,62.5,233,66,2,0.83374,28
136,27.5,260,65,129,29,3,0.56699,27
121,22.5,245,62.5,139,19,1,0.56699,26
131,25,255,62.5,293,53,1,0.58369,25
126,25,245,65,145,21,3,0.18359,24
141,25,250,67.5,213,78,2,0.60034,23
131,25,250,65,288,55,0,4.8109e-06,22
131,25,250,65,288,55,2,0.95042,22
141,22.5,255,65,134,24,1,0.93373,21
126,22.5,240,62.5,132,21,2,0.48364,20
136,22.5,250,65,188,81,2,0.50031,19
131,25,245,67.5,98,31,3,0.98373,18
121,25,240,65,91,31,2,0.71702,17
141,27.5,255,67.5,162,23,2,0.65033,16
121,27.5,240,67.5,151,21,0,5.1316e-06,15
121,27.5,240,67.5,151,21,1,0.65034,15
131,22.5,245,65,138,21,1,0.40029,14
121,25,245,62.5,103,29,2,0.7837,13
126,25,250,62.5,132,24,2,0.98376,12
121,25,240,65,252,62,3,0.60034,11
136,27.5,255,67.5,116,32,1,0.55031,10
141,22.5,245,67.5,148,21,1,0.9171,9
126,22.5,240,65,276,55,2,1.0004,8
141,25,255,67.5,106,31,1,0.6003,7
136,25,255,65,116,29,1,0.65036,6
126,27.5,260,62.5,132,26,2,0.55034,5
136,27.5,260,67.5,102,34,1,0.63364,4
126,22.5,245,62.5,132,21,1,1.0004,3
141,27.5,255,67.5,242,71,1,0.66699,2
131,27.5,260,65,124,29,2,0.7169,1
