19,65,45,25,21.25,38.25,2,0.93429,80
19,70,45,30,66.5,18.05,1,0.9689,79
18,75,47,25,86.25,20.7,2,0.58437,78
20,65,46,25,17.5,32.2,2,0.75221,77
22,65,45,35,24.5,31.5,2,0.99969,76
19,75,48,25,63.75,16.15,1,0.80094,75
20,65,45,30,84.5,26,2,0.8009,74
21,70,48,25,17.5,33.6,2,0.89952,73
21,65,44,35,45.5,14.7,2,0.76893,72
20,70,47,25,23.75,44.65,1,0.63428,71
21,70,46,35,24.5,32.2,2,0.76762,70
19,65,44,30,61.75,18.05,1,0.85225,69
22,75,48,35,40.25,55.2,1,0.80229,68
22,70,46,35,49,15.4,1,0.99967,67
18,75,44,35,40.25,50.6,3,0.73424,66
22,75,48,35,71.25,20.9,1,0.63452,65
18,70,45,25,17.5,31.5,1,0.96666,64
19,65,45,25,26.25,47.25,0,3.4531e-06,63
19,65,45,25,26.25,47.25,3,0.59973,63
20,70,45,35,80.5,23,1,1.0023,62
18,75,45,30,28.5,42.75,0,3.477e-06,61
18,75,45,30,28.5,42.75,0,3.131e-06,61
18,75,45,30,28.5,42.75,1,0.63605,61
22,65,48,25,68.25,23.1,3,0.51884,60
19,65,44,25,26.25,46.2,1,0.96894,59
20,65,46,25,55.25,17,0,3.433e-06,58
20,65,46,25,55.25,17,1,1.0001,58
22,65,48,25,26.25,50.4,0,3.077e-06,57
22,65,48,25,26.25,50.4,1,0.51888,57
18,75,45,30,25.5,38.25,2,0.75129,56
22,65,47,30,55.25,18.7,1,1.0009,55
19,70,46,25,49,13.3,1,0.93553,54
22,75,47,35,52.5,15.4,2,0.80094,53
22,65,47,30,74.75,25.3,2,0.95216,52
19,70,44,35,49,13.3,0,3.192e-06,51
19,70,44,35,49,13.3,2,0.97493,51
22,70,48,30,66.5,20.9,0,3.119e-06,50
22,70,48,30,66.5,20.9,2,0.75075,50
21,75,47,35,24.5,32.9,1,0.83457,49
20,75,46,35,86.25,23,1,1.0181,48
19,65,44,25,26.25,46.2,2,0.96759,47
18,65,44,25,74.75,20.7,0,3.2421e-06,46
18,65,44,25,74.75,20.7,2,0.73949,46
22,70,47,35,24.5,32.9,1,0.85032,45
19,70,44,35,91,24.7,2,0.90103,44
22,65,45,35,40.25,51.75,0,3.326e-06,43
22,65,45,35,40.25,51.75,0,3.194e-06,43
22,65,45,35,40.25,51.75,2,1.0183,43
19,70,45,30,49,13.3,0,3.156e-06,42
19,70,45,30,49,13.3,2,0.71768,42
21,65,46,30,39,59.8,2,0.84846,41
20,65,45,30,28.5,42.75,0,3.083e-06,40
20,65,45,30,28.5,42.75,1,1.0022,40
22,70,47,35,36.75,49.35,0,3.124e-06,39
22,70,47,35,36.75,49.35,0,3.185e-06,39
22,70,47,35,36.75,49.35,2,1.001,39
21,75,48,35,29.75,40.8,2,0.80217,38
22,70,48,30,66.5,20.9,2,1.0017,37
21,70,47,30,28.5,44.65,2,0.90045,36
20,65,44,30,34.5,50.6,0,3.465e-06,35
20,65,44,30,34.5,50.6,1,0.66764,35
21,70,47,30,80.5,24.15,3,1.0009,34
18,70,46,25,59.5,15.3,1,0.7342,33
20,70,45,35,45.5,58.5,3,0.80707,32
21,65,44,35,33.25,41.8,2,0.96834,31
21,65,47,25,68.25,22.05,2,0.65078,30
21,75,48,30,39,62.4,0,3.177e-06,29
21,75,48,30,39,62.4,0,3.284e-06,29
21,75,48,30,39,62.4,0,3.337e-06,29
21,75,48,30,39,62.4,2,0.81627,29
18,70,46,25,73.5,18.9,2,0.9176,28
22,70,46,35,73.5,23.1,3,1.0344,27
21,75,48,35,29.75,40.8,1,0.55104,26
21,70,48,25,91,27.3,2,1.0225,25
20,70,46,30,73.5,21,2,0.76895,24
21,65,47,25,23.75,44.65,2,0.75092,23
20,75,46,35,78.75,21,2,0.66636,22
18,70,44,30,49,12.6,2,1.001,21
22,75,47,35,29.75,39.95,2,0.81635,20
20,65,44,30,31.5,46.2,0,3.246e-06,19
20,65,44,30,31.5,46.2,1,0.76863,19
19,75,45,35,63.75,16.15,1,0.73305,18
19,75,45,35,36.75,47.25,0,3.166e-06,17
19,75,45,35,36.75,47.25,0,3.264e-06,17
19,75,45,35,36.75,47.25,0,3.545e-06,17
19,75,45,35,36.75,47.25,1,0.64964,17
18,75,44,35,63.75,15.3,0,3.611e-06,16
18,75,44,35,63.75,15.3,1,0.53714,16
19,75,48,25,23.75,45.6,2,0.59969,15
20,70,47,25,59.5,17,3,0.81891,14
20,75,48,30,31.5,50.4,0,3.121e-06,13
20,75,48,30,31.5,50.4,3,0.78299,13
19,75,46,30,34.5,52.9,3,0.74961,12
18,65,45,25,32.5,58.5,2,1.0164,11
18,75,47,25,21.25,39.95,2,0.68771,10
19,75,46,30,97.5,24.7,3,0.66637,9
19,70,46,25,21.25,39.1,1,0.78457,8
20,70,46,30,21,32.2,2,1.0021,7
18,70,44,30,31.5,46.2,0,3.459e-06,6
18,70,44,30,31.5,46.2,1,0.68129,6
20,75,48,30,71.25,19,1,0.6356,5
21,65,46,30,34.5,52.9,1,0.80219,4
18,70,45,25,32.5,58.5,1,1.0163,3
18,65,45,25,84.5,23.4,3,1.001,2
21,75,48,30,97.5,27.3,2,0.98468,1
